,created_at,device,retweet_count,favorite_count,numerator,dog_name,type,p1,p1_conf
276,2017-02-04 22:45:42+00:00,iphone,2105,10204,11,NaN,None,American_Staffordshire_terrier,0.936662
277,2017-02-04 17:34:40+00:00,iphone,5120,19774,12,Kona,pupper,German_shepherd,0.8061149999999999
278,2017-02-03 23:04:02+00:00,iphone,2954,15274,12,Boots,None,collie,0.285555
279,2017-02-03 19:31:54+00:00,iphone,918,7362,13,NaN,None,Pembroke,0.32563800000000004
280,2017-02-03 01:16:53+00:00,iphone,2967,15598,12,Ralphie,None,golden_retriever,0.352486
281,2017-02-02 17:00:17+00:00,iphone,2178,10430,13,Charlie,None,Great_Dane,0.8696809999999999
282,2017-02-02 01:01:21+00:00,iphone,4887,21261,12,Loki,doggo,golden_retriever,0.6173890000000001
283,2017-02-01 17:44:55+00:00,iphone,9925,35756,13,Cupid,doggo,Great_Pyrenees,0.858764
284,2017-02-01 01:09:42+00:00,iphone,2294,9879,13,Pawnd,None,French_bulldog,0.628119
285,2017-01-31 17:06:32+00:00,iphone,4098,18149,12,Pilot,doggo,German_shepherd,0.7418600000000001
286,2017-01-31 01:27:39+00:00,iphone,2560,13102,11,NaN,None,French_bulldog,0.903048
287,2017-01-30 23:05:46+00:00,iphone,902,4807,13,NaN,doggo,Labrador_retriever,0.782058
288,2017-01-30 17:10:04+00:00,iphone,3038,15424,13,Ike,None,tennis_ball,0.997071
289,2017-01-30 01:21:19+00:00,iphone,1824,10337,11,Mo,None,shopping_cart,0.995941
290,2017-01-29 22:15:05+00:00,iphone,2439,12569,12,Toby,None,Great_Pyrenees,0.8534069999999999
291,2017-01-29 02:44:34+00:00,iphone,17242,56140,14,NaN,puppo,Rottweiler,0.681495
292,2017-01-28 01:04:51+00:00,iphone,4441,18048,13,Sweet Pea,None,Pekinese,0.354823
293,2017-01-27 17:04:02+00:00,iphone,1221,6198,12,NaN,puppo,Eskimo_dog,0.524454
294,2017-01-27 00:24:48+00:00,iphone,3438,14723,12,Scooter,None,Border_terrier,0.610499
295,2017-01-26 17:02:56+00:00,iphone,1736,10398,13,Wilson,None,English_setter,0.526488
296,2017-01-25 18:38:36+00:00,iphone,10376,11673,13,NaN,pupper,Pembroke,0.990793
297,2017-01-25 16:45:05+00:00,iphone,3784,14865,11,Nala,None,teddy,0.58823
298,2017-01-24 17:04:50+00:00,iphone,2655,10499,12,Cash,None,schipperke,0.23407600000000006
299,2017-01-24 01:08:40+00:00,iphone,2470,13800,12,Winston,None,cairn,0.203999
300,2017-01-23 17:20:14+00:00,iphone,2581,12865,11,Crawford,None,dingo,0.280949
301,2017-01-23 00:13:17+00:00,iphone,3939,15548,11,Wyatt,None,cowboy_boot,0.990253
302,2017-01-22 01:12:59+00:00,iphone,3379,17137,12,Albus,None,bathtub,0.331098
303,2017-01-21 18:26:02+00:00,iphone,42364,129795,13,NaN,puppo,Lakeland_terrier,0.196015
304,2017-01-21 17:31:20+00:00,iphone,2228,13093,12,Hobbes,None,malinois,0.332897
305,2017-01-21 01:02:48+00:00,iphone,2901,14637,12,NaN,None,cocker_spaniel,0.6644869999999999
306,2017-01-20 17:00:46+00:00,iphone,6289,17915,13,Paisley,None,Samoyed,0.416769
307,2017-01-20 15:17:01+00:00,iphone,13993,27598,14,Gabe,pupper,Pomeranian,0.960199
308,2017-01-20 00:50:15+00:00,iphone,9692,34552,11,NaN,None,Samoyed,0.585441
309,2017-01-19 01:04:45+00:00,iphone,2263,11190,13,Jimison,None,golden_retriever,0.26623800000000003
310,2017-01-18 17:07:18+00:00,iphone,1628,8314,13,Duchess,doggo,golden_retriever,0.980071
311,2017-01-18 01:01:34+00:00,iphone,1721,7956,13,Harlso,None,Doberman,0.7635390000000001
312,2017-01-17 17:21:47+00:00,iphone,4251,11617,14,Sundance,doggo,Irish_setter,0.5054960000000001
313,2017-01-17 00:18:04+00:00,iphone,1931,8534,12,Luca,None,German_shepherd,0.515933
314,2017-01-16 21:32:06+00:00,iphone,2095,9497,11,NaN,doggo,Pomeranian,0.85659
315,2017-01-16 17:20:45+00:00,iphone,2231,12539,12,Flash,None,Old_English_sheepdog,0.14802
316,2017-01-15 21:49:15+00:00,iphone,9716,31211,13,NaN,None,golden_retriever,0.8380120000000001
317,2017-01-14 17:00:24+00:00,iphone,554,3312,14,NaN,None,Gordon_setter,0.940724
318,2017-01-14 01:22:35+00:00,iphone,6180,19603,12,NaN,None,school_bus,0.999833
319,2017-01-13 17:00:21+00:00,iphone,1154,5271,13,Oliver,puppo,American_Staffordshire_terrier,0.925505
320,2017-01-13 15:08:56+00:00,iphone,4808,12803,11,NaN,doggo,bathtub,0.100896
321,2017-01-13 01:03:12+00:00,iphone,3067,13235,11,Howie,None,acorn_squash,0.8487040000000001
322,2017-01-12 16:54:26+00:00,iphone,1966,9563,13,Jazzy,None,Cardigan,0.5479350000000001
323,2017-01-12 00:55:47+00:00,iphone,1180,7150,12,NaN,None,Rottweiler,0.909106
324,2017-01-11 17:01:16+00:00,iphone,6614,22860,12,Finn,None,Border_terrier,0.4824520000000001
325,2017-01-11 02:21:57+00:00,iphone,18746,44908,14,Sunny,doggo,prison,0.907083
326,2017-01-11 02:15:36+00:00,iphone,36410,86140,14,Bo,doggo,standard_poodle,0.351308
327,2017-01-10 01:15:10+00:00,iphone,7443,22211,13,NaN,None,Labrador_retriever,0.384188
328,2017-01-10 00:24:38+00:00,iphone,2509,9746,12,Bear,None,Chihuahua,0.450722
329,2017-01-09 19:14:36+00:00,iphone,2410,10763,11,Tom,None,swing,0.999403
330,2017-01-09 00:53:55+00:00,iphone,2220,10912,12,Florence,None,miniature_schnauzer,0.367368
331,2017-01-08 17:20:31+00:00,iphone,2522,12147,11,Autumn,None,golden_retriever,0.621931
332,2017-01-07 20:18:46+00:00,iphone,26681,51118,13,Buddy,None,cocker_spaniel,0.387608
333,2017-01-07 16:59:28+00:00,iphone,2643,10657,13,Dido,pupper,curly-coated_retriever,0.733256
334,2017-01-07 01:00:41+00:00,iphone,2913,11665,12,NaN,None,pug,0.971358
335,2017-01-06 17:33:29+00:00,iphone,14456,33445,13,Ken,None,ice_bear,0.3362
336,2017-01-06 17:00:38+00:00,iphone,934,5552,11,NaN,None,Doberman,0.806163
337,2017-01-06 00:49:53+00:00,iphone,1991,8684,13,Tebow,None,golden_retriever,0.295483
338,2017-01-05 21:29:55+00:00,iphone,2562,12119,13,NaN,None,Saluki,0.568809
339,2017-01-05 17:13:55+00:00,iphone,1619,8515,11,Chloe,None,kelpie,0.8644149999999999
340,2017-01-05 01:20:46+00:00,iphone,2014,9920,12,Timber,None,malamute,0.668164
341,2017-01-04 17:27:59+00:00,iphone,2152,9697,12,Binky,None,Chihuahua,0.756992
342,2017-01-04 01:05:59+00:00,iphone,7941,30148,13,NaN,None,web_site,0.35285700000000003
343,2017-01-03 17:33:39+00:00,iphone,1921,8533,11,Dudley,None,Labrador_retriever,0.91933
344,2017-01-03 01:20:49+00:00,iphone,2104,8855,12,Comet,None,Pomeranian,0.967345
345,2017-01-02 18:38:42+00:00,iphone,1001,4902,11,NaN,None,Chihuahua,0.428756
346,2017-01-02 17:00:46+00:00,iphone,8350,22210,13,NaN,pupper,Tibetan_mastiff,0.506312
347,2017-01-02 01:48:06+00:00,iphone,2235,9760,11,Akumi,None,Border_collie,0.5489069999999999
348,2017-01-01 19:22:38+00:00,iphone,1630,8158,12,Titan,None,German_shepherd,0.8179529999999999
349,2017-01-01 02:53:20+00:00,iphone,3763,10286,13,NaN,None,restaurant,0.279846
350,2016-12-31 00:08:17+00:00,iphone,1258,7593,11,Cooper,pupper,dalmatian,0.999828
351,2016-12-30 01:05:33+00:00,iphone,2660,11178,12,Olivia,None,golden_retriever,0.650814
352,2016-12-29 17:54:58+00:00,iphone,1837,8565,12,Alf,None,miniature_poodle,0.626913
353,2016-12-28 16:56:16+00:00,iphone,8569,28552,12,Oshie,None,golden_retriever,0.490068
354,2016-12-28 00:52:25+00:00,iphone,1841,9245,11,Chubbs,doggo,Siberian_husky,0.6993550000000001
355,2016-12-27 18:24:12+00:00,iphone,13808,36193,14,NaN,None,French_bulldog,0.709146
356,2016-12-27 17:36:16+00:00,iphone,1734,8263,12,Sky,None,malamute,0.501159
357,2016-12-26 03:00:30+00:00,iphone,7219,18526,13,NaN,None,Samoyed,0.905972
358,2016-12-26 02:00:11+00:00,iphone,1800,9184,11,NaN,doggo,cocker_spaniel,0.701852
359,2016-12-26 01:00:05+00:00,iphone,4307,19714,13,NaN,None,golden_retriever,0.888181
360,2016-12-26 00:00:03+00:00,iphone,1903,9202,12,Eleanor,None,doormat,0.954844
361,2016-12-25 23:00:08+00:00,iphone,2185,7726,12,Layla,None,Siamese_cat,0.8439110000000001
362,2016-12-25 22:00:04+00:00,iphone,2364,8442,13,NaN,None,beagle,0.848735
363,2016-12-25 21:00:18+00:00,iphone,3092,11749,11,NaN,doggo,Norwegian_elkhound,0.432416
364,2016-12-25 20:00:07+00:00,iphone,2710,10243,12,NaN,None,dingo,0.287369
365,2016-12-25 19:00:02+00:00,iphone,3598,10514,11,Rocky,doggo,Great_Dane,0.128056
366,2016-12-25 18:00:17+00:00,iphone,2762,9844,11,Baron,None,Doberman,0.909951
367,2016-12-25 17:00:08+00:00,iphone,1933,7895,12,Tyr,None,toy_terrier,0.7764
368,2016-12-25 16:00:16+00:00,iphone,7298,20845,13,Bauer,None,golden_retriever,0.914804
369,2016-12-24 22:04:54+00:00,iphone,1887,7510,10,Swagger,None,bull_mastiff,0.989316
370,2016-12-24 17:18:34+00:00,iphone,1426,6583,12,Brandi and Harley,None,Irish_setter,0.326873
371,2016-12-24 03:40:19+00:00,iphone,1205,6027,13,NaN,None,loupe,0.546856
372,2016-12-24 01:16:12+00:00,iphone,1916,7933,12,Mary,None,bath_towel,0.0998035
373,2016-12-23 19:00:19+00:00,iphone,3627,13578,13,Moe,None,golden_retriever,0.7848729999999999
374,2016-12-22 17:23:53+00:00,iphone,1386,7243,11,NaN,None,Staffordshire_bullterrier,0.6105729999999999
375,2016-12-22 01:24:33+00:00,iphone,1571,7500,13,Halo,None,Pekinese,0.386082
376,2016-12-21 17:39:46+00:00,iphone,3048,12685,10,Augie,None,beagle,0.39628
377,2016-12-21 01:44:13+00:00,iphone,6322,20800,11,Craig,pupper,Pembroke,0.804177
378,2016-12-19 17:14:23+00:00,iphone,1749,8956,11,Hunter,None,flat-coated_retriever,0.8208040000000001
379,2016-12-19 01:26:42+00:00,iphone,2616,10906,11,Pavlov,None,malamute,0.753521
380,2016-12-18 00:43:57+00:00,iphone,11121,34997,13,Phil,None,malamute,0.620768
381,2016-12-17 22:43:27+00:00,iphone,3342,14606,12,Gus,None,Staffordshire_bullterrier,0.292556
382,2016-12-17 00:38:52+00:00,iphone,3901,15483,10,NaN,None,Norwich_terrier,0.397163
383,2016-12-15 17:23:04+00:00,iphone,1455,6911,12,NaN,None,Greater_Swiss_Mountain_dog,0.375415
384,2016-12-15 02:14:29+00:00,iphone,5540,19806,12,Kyro,None,Pomeranian,0.8195110000000001
385,2016-12-14 17:16:53+00:00,iphone,3503,13157,11,Wallace,None,vizsla,0.911412
386,2016-12-14 00:57:20+00:00,iphone,3009,10071,13,Ito,None,Rottweiler,0.36953
387,2016-12-13 18:01:07+00:00,iphone,2146,7859,12,NaN,pupper,seat_belt,0.779137
388,2016-12-13 02:39:32+00:00,iphone,2584,11253,12,Koda,None,Airedale,0.4542390000000001
389,2016-12-12 00:29:28+00:00,iphone,2197,8769,12,NaN,pupper,golden_retriever,0.426183
390,2016-12-11 17:31:39+00:00,iphone,3510,12477,12,Cooper,None,Labrador_retriever,0.730959
391,2016-12-10 16:22:02+00:00,iphone,3580,14504,14,Ollie Vue,pupper,golden_retriever,0.873233
392,2016-12-09 06:17:20+00:00,iphone,54877,117516,13,Stephan,None,Chihuahua,0.50537
393,2016-12-08 23:53:08+00:00,iphone,3836,13033,12,Lennon,None,golden_retriever,0.610807
394,2016-12-07 22:38:52+00:00,iphone,34302,74200,13,NaN,None,Arabian_camel,0.366248
395,2016-12-07 16:53:43+00:00,iphone,2343,10176,11,Waffles,None,vizsla,0.938617
396,2016-12-06 19:29:28+00:00,iphone,1183,6415,11,NaN,None,chow,0.835102
397,2016-12-06 00:32:26+00:00,iphone,1909,8254,12,Major,None,Norwegian_elkhound,0.657967
398,2016-12-05 17:31:15+00:00,iphone,1802,6530,12,Duke,None,Siberian_husky,0.248926
399,2016-12-04 21:14:20+00:00,iphone,1644,5730,13,Zeke the Wonder Dog,None,malinois,0.643147
400,2016-12-04 19:02:24+00:00,iphone,2503,8759,12,NaN,None,shield,0.58783
401,2016-12-04 00:30:29+00:00,iphone,1703,7814,12,Shooter,None,Pembroke,0.244705
402,2016-12-02 17:27:25+00:00,iphone,3796,13642,12,Django,None,Tibetan_mastiff,0.91579
403,2016-11-30 18:16:08+00:00,iphone,15957,44210,13,Bo,None,web_site,0.492709
404,2016-11-30 01:31:12+00:00,iphone,2717,10013,12,Diogi,puppo,miniature_pinscher,0.817066
405,2016-11-29 16:33:36+00:00,iphone,4117,10897,13,NaN,pupper,Labrador_retriever,0.372776
406,2016-11-28 23:30:47+00:00,iphone,1861,7735,12,NaN,None,bookcase,0.890601
407,2016-11-28 16:37:19+00:00,iphone,2435,9984,11,Winston,None,Pembroke,0.457086
408,2016-11-27 19:09:28+00:00,iphone,1982,8981,12,Marley,None,chow,0.944032
409,2016-11-26 18:00:13+00:00,iphone,2482,8906,12,Winnie,None,golden_retriever,0.610171
410,2016-11-26 01:31:31+00:00,iphone,5783,16099,13,Severus,None,home_theater,0.765069
411,2016-11-25 21:37:47+00:00,iphone,1366,6901,11,NaN,pupper,Labrador_retriever,0.8971620000000001
412,2016-11-25 19:55:35+00:00,iphone,2602,9051,12,Loki,puppo,Eskimo_dog,0.482498
413,2016-11-25 01:18:59+00:00,iphone,1711,7727,12,Ronnie,None,Staffordshire_bullterrier,0.327887
414,2016-11-23 21:29:33+00:00,iphone,2046,8198,12,Wallace,None,Pembroke,0.550506
415,2016-11-23 04:45:12+00:00,iphone,810,6021,10,NaN,None,minivan,0.789376
416,2016-11-22 20:58:07+00:00,iphone,5862,24357,13,Milo,None,cocker_spaniel,0.74022
417,2016-11-22 17:28:25+00:00,iphone,2086,8038,12,Bones,pupper,dalmatian,0.823356
418,2016-11-21 17:23:47+00:00,iphone,2772,10546,12,NaN,None,cocker_spaniel,0.771984
419,2016-11-21 01:37:04+00:00,iphone,2969,13078,11,Chef,None,Pembroke,0.8289040000000001
420,2016-11-20 22:02:27+00:00,iphone,2161,9473,12,NaN,pupper,teddy,0.31192800000000004
421,2016-11-20 17:20:08+00:00,iphone,2782,11117,12,Doc,floofer,golden_retriever,0.35986
422,2016-11-20 00:59:15+00:00,iphone,2531,15220,13,Peaches,None,golden_retriever,0.938048
423,2016-11-19 16:49:49+00:00,iphone,13041,28231,11,NaN,doggo,vacuum,0.289485
424,2016-11-18 23:35:32+00:00,iphone,2147,8355,13,Sobe,doggo,Border_collie,0.442534
425,2016-11-18 01:24:14+00:00,iphone,1914,8044,12,Longfellow (prolly sophisticated),None,miniature_pinscher,0.58363
426,2016-11-17 17:04:16+00:00,iphone,2730,9832,11,Jeffrey,None,malamute,0.985028
427,2016-11-17 01:35:54+00:00,iphone,2458,8044,11,Mister,None,Norfolk_terrier,0.334436
428,2016-11-16 17:01:16+00:00,iphone,4412,13016,12,Iroh,None,Siberian_husky,0.703224
429,2016-11-16 16:28:21+00:00,iphone,1431,7485,11,Shadow,None,West_Highland_white_terrier,0.539463
430,2016-11-14 17:03:50+00:00,iphone,2537,10381,13,Cooper,None,Pekinese,0.524583
431,2016-11-14 01:18:12+00:00,iphone,3088,11543,12,NaN,pupper,American_Staffordshire_terrier,0.489845
432,2016-11-12 21:02:38+00:00,iphone,4836,14503,12,Cassie,None,Pembroke,0.954089
433,2016-11-12 00:36:46+00:00,iphone,6510,19856,12,Pancake,None,collie,0.767005
434,2016-11-11 00:03:42+00:00,iphone,1903,7646,12,Tyr,None,Cardigan,0.8391290000000001
435,2016-11-10 17:02:03+00:00,iphone,3006,11767,11,NaN,None,American_Staffordshire_terrier,0.463996
436,2016-11-09 22:49:15+00:00,iphone,1740,7544,12,NaN,doggo,cocker_spaniel,0.116924
437,2016-11-09 16:22:22+00:00,iphone,4103,10951,12,Snicku,None,Pekinese,0.461164
438,2016-11-09 00:37:46+00:00,iphone,14155,32097,11,Ruby,None,golden_retriever,0.600276
439,2016-11-08 22:25:27+00:00,iphone,2397,9059,11,NaN,None,Cardigan,0.700182
440,2016-11-08 20:00:55+00:00,iphone,2290,8420,12,Yogi,None,chow,0.973846
441,2016-11-08 16:47:50+00:00,iphone,3689,10757,13,Daisy,None,golden_retriever,0.893775
442,2016-11-07 03:14:10+00:00,iphone,23383,49321,13,NaN,doggo,golden_retriever,0.193082
443,2016-11-06 22:59:35+00:00,iphone,2842,10001,12,Brody,None,golden_retriever,0.925494
444,2016-11-06 01:33:58+00:00,iphone,5392,16128,11,Bailey,None,gas_pump,0.676439
445,2016-11-05 15:37:24+00:00,iphone,2298,10185,12,Mack,None,teddy,0.569566
446,2016-11-04 00:15:59+00:00,iphone,2660,9557,12,Nimbus (like the cloud),None,Samoyed,0.988307
447,2016-11-03 15:51:10+00:00,iphone,3291,9203,14,Laika,pupper,pedestal,0.66266
448,2016-11-02 23:45:19+00:00,iphone,4848,16758,12,Maximus,None,Labrador_retriever,0.8616510000000001
449,2016-11-02 16:00:06+00:00,iphone,1838,9177,13,Clark,None,Old_English_sheepdog,0.7652770000000001
450,2016-11-01 23:53:02+00:00,iphone,1600,7943,12,Dobby,None,miniature_pinscher,0.538981
451,2016-11-01 17:12:16+00:00,iphone,2354,10629,12,Fiona,None,golden_retriever,0.326122
452,2016-11-01 03:00:09+00:00,iphone,9093,24481,13,Moreton,None,Afghan_hound,0.274637
453,2016-11-01 02:00:14+00:00,iphone,2373,8657,12,NaN,None,Siberian_husky,0.231695
454,2016-11-01 01:00:05+00:00,iphone,8273,19901,12,NaN,None,basset,0.207622
455,2016-11-01 00:00:38+00:00,iphone,3266,10466,13,Tucker,None,golden_retriever,0.559308
456,2016-10-31 23:00:11+00:00,iphone,2856,9777,11,Juno,None,wire-haired_fox_terrier,0.456047
457,2016-10-31 22:00:04+00:00,iphone,2774,8889,10,Maude,None,doormat,0.874431
458,2016-10-31 21:00:23+00:00,iphone,5579,15185,12,NaN,puppo,Labrador_retriever,0.654762
459,2016-10-31 20:00:05+00:00,iphone,1982,6900,11,Newt,None,Lakeland_terrier,0.266824
460,2016-10-31 19:00:10+00:00,iphone,2757,9340,12,Benji,None,golden_retriever,0.946224
461,2016-10-31 18:00:14+00:00,iphone,1685,6144,11,Nida,None,Italian_greyhound,0.193869
462,2016-10-31 17:00:11+00:00,iphone,2478,6377,13,NaN,None,bakery,0.737041
463,2016-10-31 16:00:13+00:00,iphone,3888,12589,11,Robin,None,Labrador_retriever,0.7249439999999999
464,2016-10-31 02:17:31+00:00,iphone,3937,14238,13,NaN,None,web_site,0.226716
465,2016-10-31 00:20:11+00:00,iphone,4238,11250,12,Bailey,None,jack-o'-lantern,0.999306
466,2016-10-30 17:02:53+00:00,iphone,1657,7325,12,Monster,None,Yorkshire_terrier,0.912804
467,2016-10-29 15:55:58+00:00,iphone,4266,13352,12,NaN,None,cocker_spaniel,0.746387
468,2016-10-28 17:07:05+00:00,iphone,1779,7113,11,Remus,None,komondor,0.942856
469,2016-10-27 16:06:04+00:00,iphone,3104,11703,13,NaN,None,golden_retriever,0.705092
470,2016-10-26 22:31:36+00:00,iphone,4075,13092,12,NaN,None,Pembroke,0.972629
471,2016-10-26 16:14:55+00:00,iphone,2509,8725,12,Mabel,None,miniature_pinscher,0.892925
472,2016-10-25 18:44:32+00:00,iphone,2112,9777,12,Misty,None,cocker_spaniel,0.349195
473,2016-10-25 16:00:09+00:00,iphone,4655,16586,12,Betty,puppo,dishwasher,0.700466
474,2016-10-24 23:37:28+00:00,iphone,1906,8173,12,Mosby,None,Bernese_mountain_dog,0.996541
475,2016-10-24 15:53:19+00:00,iphone,7065,20572,11,Duke,None,refrigerator,0.998886
476,2016-10-23 23:42:19+00:00,iphone,1864,7782,12,NaN,None,Pembroke,0.658808
477,2016-10-23 19:42:02+00:00,iphone,3146,12494,11,Bruce,None,Labrador_retriever,0.427742
478,2016-10-23 00:27:05+00:00,iphone,2287,9204,12,Happy,None,tub,0.479477
479,2016-10-22 00:45:17+00:00,iphone,1743,7443,13,Eli,None,chow,0.260702
480,2016-10-21 22:48:24+00:00,iphone,1902,6706,12,Brownie,None,Chesapeake_Bay_retriever,0.8788219999999999
481,2016-10-21 18:16:44+00:00,iphone,3344,11666,12,Rizzy,None,schipperke,0.363272
482,2016-10-21 00:53:56+00:00,iphone,2581,9070,10,Stella,None,malamute,0.81286
483,2016-10-20 16:15:26+00:00,iphone,2760,9667,12,Bo,None,Chihuahua,0.746135
484,2016-10-20 01:03:11+00:00,iphone,12381,27303,11,Lucy,None,remote_control,0.8815379999999999
485,2016-10-19 15:37:03+00:00,iphone,10191,27156,12,Butter,None,cocker_spaniel,0.500509
486,2016-10-18 16:11:17+00:00,iphone,5214,15456,11,Dexter,None,golden_retriever,0.805238
487,2016-10-18 00:41:57+00:00,iphone,2073,7190,13,NaN,None,Samoyed,0.73548
488,2016-10-17 22:51:57+00:00,iphone,1260,6087,13,Leo,None,chow,0.814145
489,2016-10-17 15:31:05+00:00,iphone,1294,6088,12,NaN,None,beach_wagon,0.362925
490,2016-10-17 00:20:47+00:00,iphone,3015,8565,11,Frank,None,pug,0.362835
491,2016-10-16 18:11:26+00:00,iphone,2750,10210,13,Tonks,puppo,German_shepherd,0.992339
492,2016-10-15 21:01:17+00:00,iphone,2821,10830,11,Moose,None,Chihuahua,0.900483
493,2016-10-15 16:01:13+00:00,iphone,1725,7734,10,Lincoln,None,seat_belt,0.747739
494,2016-10-14 16:13:10+00:00,iphone,7892,26492,12,Rory,None,golden_retriever,0.915303
495,2016-10-13 20:28:35+00:00,iphone,2514,10533,12,NaN,None,Leonberg,0.512034
496,2016-10-13 15:54:28+00:00,iphone,3099,9400,11,Dale,None,Pembroke,0.709512
497,2016-10-13 00:29:39+00:00,iphone,3454,10823,13,Rizzo,doggo,golden_retriever,0.929266
498,2016-10-12 15:55:59+00:00,iphone,4667,15139,11,Mattie,None,Labrador_retriever,0.478193
499,2016-10-11 19:39:28+00:00,iphone,3149,11315,12,Lucy,None,teddy,0.97207
500,2016-10-11 16:00:24+00:00,iphone,1782,6651,12,NaN,None,Great_Pyrenees,0.392108
501,2016-10-11 00:34:48+00:00,iphone,2215,7816,10,Pinot,pupper,porcupine,0.978042
502,2016-10-10 17:32:08+00:00,iphone,1971,9042,11,Dallas,None,miniature_pinscher,0.436023
503,2016-10-09 23:44:41+00:00,iphone,1598,7212,12,Doc,None,teddy,0.6748930000000001
504,2016-10-09 17:31:53+00:00,iphone,4764,11938,11,Hero,None,seat_belt,0.891193
505,2016-10-08 18:41:19+00:00,iphone,3203,10044,13,Rusty,None,chow,0.0903414
506,2016-10-07 22:15:26+00:00,iphone,2495,8905,11,Frankie,None,malamute,0.757764
507,2016-10-07 16:33:21+00:00,iphone,1258,5675,12,Stormy,None,miniature_poodle,0.744819
508,2016-10-06 01:23:05+00:00,iphone,10657,29749,13,Riley,None,quilt,0.333739
509,2016-10-06 00:08:09+00:00,iphone,1942,7308,12,Mairi,None,Lakeland_terrier,0.26565900000000003
510,2016-10-05 15:47:27+00:00,iphone,3170,10390,12,Loomis,None,chow,0.314265
511,2016-10-05 00:40:09+00:00,iphone,2208,8393,11,Finn,None,Chihuahua,0.789
512,2016-10-04 19:42:03+00:00,iphone,5386,16761,13,NaN,None,Norwegian_elkhound,0.87713
513,2016-10-04 15:55:06+00:00,iphone,11533,28889,12,Dave,None,Cardigan,0.593858
514,2016-10-03 23:25:55+00:00,iphone,2167,8099,11,Earl,None,Chesapeake_Bay_retriever,0.240602
515,2016-10-03 15:42:44+00:00,iphone,7274,23932,12,Cali,None,seat_belt,0.474292
516,2016-10-03 01:00:34+00:00,iphone,1393,7412,11,Deacon,doggo,golden_retriever,0.560699
517,2016-10-02 23:23:04+00:00,iphone,5314,17118,10,Penny,None,Irish_setter,0.574557
518,2016-10-02 15:10:30+00:00,iphone,1847,7728,11,Timmy,None,malamute,0.8408709999999999
519,2016-10-01 19:47:08+00:00,iphone,5472,16504,12,Sampson,doggo,briard,0.5044270000000001
520,2016-09-30 20:33:43+00:00,iphone,3326,11043,11,Chipson,None,pool_table,0.179568
521,2016-09-30 01:08:10+00:00,iphone,2680,10341,5,NaN,None,Pembroke,0.438087
522,2016-09-29 16:03:01+00:00,iphone,5477,20584,12,NaN,None,tennis_ball,0.994712
523,2016-09-28 21:56:36+00:00,iphone,2048,8343,11,Oakley,None,Mexican_hairless,0.8877709999999999
524,2016-09-28 16:07:23+00:00,iphone,2716,9713,10,NaN,None,Shetland_sheepdog,0.973841
525,2016-09-28 00:46:20+00:00,iphone,7189,21412,13,NaN,puppo,padlock,0.731564
526,2016-09-27 19:54:58+00:00,iphone,1972,7118,10,Dash,None,Chesapeake_Bay_retriever,0.488555
527,2016-09-27 16:06:28+00:00,iphone,1278,5429,11,Koda,None,Siberian_husky,0.951963
528,2016-09-27 02:53:48+00:00,iphone,3317,11984,12,NaN,None,Saint_Bernard,0.995143
529,2016-09-26 23:04:13+00:00,iphone,1722,6234,12,NaN,None,golden_retriever,0.628312
530,2016-09-26 17:29:48+00:00,iphone,1061,5241,11,Bear,None,Great_Dane,0.382491
531,2016-09-25 23:47:39+00:00,iphone,2204,8618,11,NaN,None,vizsla,0.144012
532,2016-09-25 00:06:08+00:00,iphone,6922,18679,11,Scout,None,golden_retriever,0.99383
533,2016-09-23 17:50:56+00:00,iphone,3064,8692,12,NaN,pupper,sundial,0.17092100000000002
534,2016-09-22 20:33:42+00:00,iphone,4451,14592,13,NaN,None,Chihuahua,0.721188
535,2016-09-22 16:13:51+00:00,iphone,7072,19728,11,Jay,None,cocker_spaniel,0.7153510000000001
536,2016-09-22 00:13:04+00:00,iphone,1285,6811,11,"Mya (pronounced ""mmmyah?"")",None,Staffordshire_bullterrier,0.351434
537,2016-09-21 17:42:10+00:00,iphone,1475,5701,10,NaN,None,German_shepherd,0.515699
538,2016-09-21 16:00:17+00:00,iphone,998,4576,11,Penny,None,Airedale,0.786089
539,2016-09-21 01:39:11+00:00,iphone,4255,13473,14,NaN,None,Pembroke,0.8483620000000001
540,2016-09-21 00:00:35+00:00,iphone,1082,5759,13,Nala,None,collie,0.345266
541,2016-09-20 17:36:50+00:00,iphone,3244,10259,11,Stanley,None,Boston_bull,0.32207
542,2016-09-20 01:12:28+00:00,iphone,2595,8396,12,NaN,pupper,German_shepherd,0.717776
543,2016-09-19 15:00:20+00:00,iphone,1602,6282,3,Wesley,None,Afghan_hound,0.123529
544,2016-09-19 01:42:24+00:00,iphone,2890,11102,12,NaN,None,cocker_spaniel,0.253442
545,2016-09-18 21:33:11+00:00,iphone,2467,8630,12,Derek,None,chow,0.999823
546,2016-09-17 16:57:35+00:00,iphone,4240,14084,12,Jeffrey,None,Chihuahua,0.988412
547,2016-09-16 16:00:31+00:00,iphone,1185,4818,12,NaN,None,toy_poodle,0.51661
548,2016-09-15 17:48:25+00:00,iphone,2718,8714,11,Huck,pupper,Labrador_retriever,0.8848389999999999
549,2016-09-15 00:36:55+00:00,iphone,15558,29515,13,NaN,floofer,Samoyed,0.940326
550,2016-09-14 23:30:38+00:00,iphone,2478,9486,10,O'Malley,None,Rottweiler,0.502228
551,2016-09-14 17:40:06+00:00,iphone,4290,11617,11,Sampson,pupper,mousetrap,0.777468
